341.00	1.325992e-09	1.034179e-09	0.516510
342.00	1.329659e-09	1.047312e-09	0.512371
343.00	1.332107e-09	1.059567e-09	0.508600
344.00	1.333007e-09	1.070686e-09	0.505276
345.00	1.335220e-09	1.082244e-09	0.501458
346.00	1.337054e-09	1.093316e-09	0.497732
347.00	1.336700e-09	1.102769e-09	0.494653
348.00	1.335911e-09	1.111604e-09	0.491669
349.00	1.334715e-09	1.119832e-09	0.488788
350.00	1.335631e-09	1.129157e-09	0.485326
351.00	1.335592e-09	1.137558e-09	0.482161
352.00	1.333475e-09	1.144206e-09	0.479606
353.00	1.333012e-09	1.151715e-09	0.476641
354.00	1.334852e-09	1.165244e-09	0.472364
355.00	1.330250e-09	1.164718e-09	0.471356
356.00	1.331029e-09	1.178848e-09	0.467184
357.00	1.331953e-09	1.189630e-09	0.463552
358.00	1.328937e-09	1.193396e-09	0.461704
359.00	1.325852e-09	1.196813e-09	0.459973
360.00	1.325110e-09	1.201869e-09	0.457653
361.00	1.324313e-09	1.206652e-09	0.455433
362.00	1.323474e-09	1.211175e-09	0.453311
363.00	1.319765e-09	1.213050e-09	0.452178
364.00	1.316795e-09	1.215294e-09	0.450934
365.00	1.313969e-09	1.211783e-09	0.450602
366.00	1.312517e-09	1.219324e-09	0.448431
367.00	1.310093e-09	1.225268e-09	0.446798
368.00	1.308438e-09	1.225408e-09	0.445917
369.00	1.307423e-09	1.231756e-09	0.444110
370.00	1.304066e-09	1.233841e-09	0.443542
371.00	1.302645e-09	1.235780e-09	0.442620
372.00	1.301289e-09	1.237620e-09	0.441778
373.00	1.297505e-09	1.237049e-09	0.441984
374.00	1.295461e-09	1.237936e-09	0.441639
375.00	1.294792e-09	1.239973e-09	0.440850
376.00	1.291365e-09	1.239271e-09	0.441283
377.00	1.288692e-09	1.239139e-09	0.441527
378.00	1.288157e-09	1.240920e-09	0.440980
379.00	1.285604e-09	1.240653e-09	0.441378
380.00	1.282258e-09	1.239499e-09	0.442219
381.00	1.281827e-09	1.241051e-09	0.441894
382.00	1.280113e-09	1.241261e-09	0.442205
383.00	1.276623e-09	1.239642e-09	0.443377
384.00	1.275635e-09	1.240367e-09	0.443523
385.00	1.275278e-09	1.241628e-09	0.443453
386.00	1.274213e-09	1.240083e-09	0.443879
387.00	1.272686e-09	1.241602e-09	0.444350
388.00	1.269253e-09	1.240076e-09	0.445784
389.00	1.268624e-09	1.240774e-09	0.446049
390.00	1.267269e-09	1.240690e-09	0.446674
391.00	1.263648e-09	1.238804e-09	0.448296
392.00	1.262441e-09	1.239802e-09	0.448872
393.00	1.261556e-09	1.239305e-09	0.449412
394.00	1.257723e-09	1.237264e-09	0.451157
395.00	1.254965e-09	1.235435e-09	0.452477
396.00	1.254287e-09	1.235630e-09	0.452949
